bowler_pkey,Smart_wicket,Actual_wicket,no_innings_bowled,smart_runs_conceded,Actual_runs_conceded,balls,no_balls,smart_bowl_average,economy_rate,bowl_average_nominal,economy_rate_nominal
235.0,0.0,0,1,29.074725623398265,21.0,12,0,-1.0,2.4228938019498556,-1.0,1.75
1932.0,2.937084495518432,2,2,65.34689335828557,61.0,48,0,22.24889800003899,1.3613936116309493,30.5,1.2708333333333333
2726.0,0.0,0,1,13.091217746338822,10.0,6,0,-1.0,2.1818696243898037,-1.0,1.6666666666666667
3061.0,1.403520718728278,1,3,86.46218410574286,72.0,48,0,61.603781798166644,1.8012955022029764,72.0,1.5
3060.0,21.417476665385514,18,19,543.0915353453464,530.0,390,4,25.35740058599339,1.406972889495716,29.444444444444443,1.3730569948186528
3068.0,11.493020998343585,13,11,332.497176510186,294.0,229,1,28.930354913482425,1.458320949606079,22.615384615384617,1.2894736842105263
536.0,22.822820939687045,22,20,575.1764007919684,531.0,383,2,25.201810166760893,1.5096493459106781,24.136363636363637,1.3937007874015748
486.0,37.99041680363159,37,27,762.9044515268779,720.0,560,0,20.081497275227317,1.3623293777265677,19.45945945945946,1.2857142857142858
499.0,77.99906138956133,61,38,1114.4532411141545,1130.0,828,3,14.288034000154038,1.3508524134717024,18.524590163934427,1.3696969696969696
485.0,26.705672674396098,22,26,889.5800207776654,835.0,582,2,33.31052662944322,1.5337586565132162,37.95454545454545,1.4396551724137931
482.0,2.6771860398852754,2,4,55.782335518625736,56.0,43,1,20.83618197897676,1.3281508456815652,28.0,1.3333333333333333
3079.0,4.973334661201266,5,4,114.96746115081386,120.0,90,1,23.11677556061439,1.291769226413639,24.0,1.348314606741573
480.0,19.3916382344653,16,36,790.2227225253735,746.0,565,1,40.75069434416781,1.4011041179527899,46.625,1.322695035460993
3076.0,7.226436061251668,6,5,181.6511590621252,146.0,84,0,25.137032628869893,2.1625137983586336,24.333333333333332,1.7380952380952381
639.0,44.05644742687677,43,33,945.2684668966575,977.0,719,0,21.455848623872328,1.3146988413027225,22.72093023255814,1.3588317107093184
3082.0,1.3531269891396112,2,5,127.02259539648959,110.0,72,0,93.8733736123741,1.7642027138401333,55.0,1.5277777777777777
3072.0,39.71279818593801,31,34,796.3704417571611,787.0,641,0,20.053244247068683,1.2423875846445571,25.387096774193548,1.2277691107644306
547.0,23.001120692618777,19,14,442.2363343405581,413.0,317,2,19.226729873317645,1.4039248709224066,21.736842105263158,1.3111111111111111
546.0,24.69953091153363,22,23,574.5164384917907,564.0,482,0,23.260216582636232,1.1919428184476986,25.636363636363637,1.170124481327801
3078.0,34.28460675762404,31,24,609.6679094769108,601.0,441,5,17.782555121223197,1.398320893295667,19.387096774193548,1.378440366972477
3097.0,0.0,0,1,21.569308746163227,20.0,12,0,-1.0,1.7974423955136023,-1.0,1.6666666666666667
3075.0,28.675916163685653,32,27,597.4751084887985,602.0,392,1,20.835432251870774,1.5280693311733977,18.8125,1.5396419437340154
493.0,8.594858566803667,6,7,271.73622109933433,245.0,150,0,31.61613643636605,1.8115748073288955,40.833333333333336,1.6333333333333333
3077.0,6.458376147317006,5,6,159.7725670624639,172.0,144,0,24.73881412572075,1.109531715711555,34.4,1.1944444444444444
3094.0,5.665259583953605,6,6,177.5293552215784,158.0,109,1,31.336490868735495,1.643790326125726,26.333333333333332,1.462962962962963
560.0,57.52425932703584,49,36,1016.2817967970495,1003.0,786,2,17.66701229509629,1.296277802037053,20.46938775510204,1.2793367346938775
3103.0,2.5409518737931958,2,2,78.64157799735389,63.0,36,0,30.949652690570563,2.1844882777042747,31.5,1.75
3099.0,37.53276641756558,29,34,1025.5336573347236,927.0,680,8,27.323689544364814,1.5260917519861958,31.96551724137931,1.3794642857142858
3104.0,10.866719111792701,8,9,217.56461397715503,209.0,162,0,20.021186867805497,1.342991444303426,26.125,1.2901234567901234
229.0,8.0201204293755,7,17,378.71454558034833,308.0,198,1,47.22055596487315,1.922408860813951,44.0,1.5634517766497462
3105.0,0.0,0,2,73.01164944266007,67.0,42,0,-1.0,1.7383726057776208,-1.0,1.5952380952380953
3115.0,41.50436604655257,31,22,635.8189335255611,619.0,487,2,15.319326473084955,1.3109668732485795,19.967741935483872,1.2762886597938143
3114.0,12.472916580384688,9,13,252.61204131992096,245.0,172,1,20.252844608708987,1.4772633995317015,27.22222222222222,1.432748538011696
3112.0,1.3813868011953327,1,2,40.45059240836631,41.0,36,0,29.282596571332423,1.1236275668990643,41.0,1.1388888888888888
497.0,23.51869758744376,18,16,496.7976180282302,489.0,348,2,21.123517413373357,1.4358312659775438,27.166666666666668,1.4132947976878614
3108.0,31.234454630638176,29,22,612.5165783353416,603.0,459,2,19.610285679024415,1.3402988585018416,20.79310344827586,1.3194748358862145
3085.0,6.057211789536358,5,5,111.07957084985284,98.0,78,0,18.338399697652854,1.4240970621776006,19.6,1.2564102564102564
484.0,12.271845655928011,10,9,138.58730900644488,154.0,139,1,11.293110497971362,1.0042558623655427,15.4,1.1159420289855073
3113.0,21.948638046495464,20,11,352.00435728368325,334.0,242,3,16.03764008217757,1.472821578592817,16.7,1.397489539748954
3121.0,23.9167499172703,20,18,561.6069186461075,536.0,369,4,23.48174064572924,1.5386490921811165,26.8,1.4684931506849315
640.0,53.32438574906294,49,28,772.0561084329822,761.0,624,4,14.478481047417398,1.2452517877951326,15.53061224489796,1.2274193548387098
3101.0,0.0,0,2,33.72311638546443,26.0,12,0,-1.0,2.8102596987887023,-1.0,2.1666666666666665
3118.0,12.038353975454976,9,9,245.06956609079953,237.0,188,2,20.35739824484912,1.3175783123161264,26.333333333333332,1.2741935483870968
3122.0,20.25802773866821,15,8,242.2224703783003,221.0,168,0,11.956863397711208,1.4418004189184541,14.733333333333333,1.3154761904761905
3132.0,4.292416407662836,3,8,130.71592085910294,108.0,72,0,30.452758643301344,1.8154989008208742,36.0,1.5
538.0,56.888080888730876,47,36,1091.7992535495064,1046.0,788,6,19.192056341028444,1.3961627283241769,22.25531914893617,1.3375959079283888
3086.0,13.389816050562523,11,11,332.0744603351,310.0,205,1,24.800524449411622,1.627815982034804,28.181818181818183,1.5196078431372548
3146.0,29.7290084015497,29,18,561.8143581093761,570.0,401,3,18.897850561342306,1.4115938645964226,19.655172413793103,1.4321608040201006
3160.0,1.3680825566398434,1,2,42.868511413914796,49.0,42,0,31.334740148434047,1.0206788431884475,49.0,1.1666666666666667
3129.0,15.061851338621285,11,14,331.4276154191157,327.0,264,0,22.004440753526488,1.255407634163317,29.727272727272727,1.2386363636363635
3073.0,0.0,0,4,74.17844148090106,51.0,24,0,-1.0,3.090768395037544,-1.0,2.125
801.0,30.773372408515193,26,27,824.7674775809865,755.0,530,0,26.801335473806176,1.556165052039597,29.03846153846154,1.4245283018867925
3127.0,12.931382956680423,13,11,243.0977950814961,236.0,209,2,18.79905621045044,1.1743854834854883,18.153846153846153,1.1400966183574879
3172.0,6.347932066718477,5,11,276.8923080829318,242.0,156,0,43.61929289297979,1.7749506928393062,48.4,1.5512820512820513
3098.0,9.317962153231228,7,12,297.44440180888637,262.0,187,1,31.92161514690638,1.5991634505854107,37.42857142857143,1.4086021505376345
3159.0,3.1343467329152697,3,6,105.74041455094334,111.0,85,1,33.736029725273475,1.2588144589398016,37.0,1.3214285714285714
3100.0,1.332605956651551,1,1,53.609525550345396,40.0,24,0,40.2290904394953,2.2337302312643916,40.0,1.6666666666666667
498.0,5.984601367279279,6,6,121.85996545688576,121.0,91,1,20.362252717976062,1.3539996161876195,20.166666666666668,1.3444444444444446
3144.0,1.531776884329303,1,4,93.02895142521658,76.0,48,0,60.73270355293932,1.938103154692012,76.0,1.5833333333333333
3125.0,21.90077587450832,18,21,540.3174900407593,525.0,407,0,24.671157457470194,1.3275614005915461,29.166666666666668,1.28992628992629
490.0,9.9521490683202,9,9,140.03390002076745,149.0,126,0,14.070719706814383,1.1113801588949797,16.555555555555557,1.1825396825396826
3131.0,4.384432741276208,4,5,139.76539719285398,128.0,85,2,31.877646537273936,1.6839204481066745,32.0,1.5421686746987953
3179.0,2.855342965198414,4,3,53.158619561780945,56.0,40,1,18.617245006883795,1.3630415272251524,14.0,1.435897435897436
3187.0,16.93122184282932,13,9,183.3776448139507,212.0,167,0,10.830739004912068,1.0980697294248545,16.307692307692307,1.2694610778443114
3175.0,6.401975038845599,5,3,81.50896864900012,83.0,66,0,12.731847305624262,1.2349843734696988,16.6,1.2575757575757576
3088.0,15.9435925924761,14,10,197.19604633378233,189.0,144,0,12.36835708075234,1.369416988429044,13.5,1.3125
3181.0,7.614766452190482,6,8,192.1256928453519,187.0,133,1,25.23067438136393,1.4554976730708478,31.166666666666668,1.4166666666666667
3180.0,0.0,0,1,22.026496830563907,19.0,7,1,-1.0,3.6710828050939845,-1.0,3.1666666666666665
3119.0,1.4412636943239383,1,3,44.62068130818505,49.0,42,0,30.959415326919427,1.0623971740044058,49.0,1.1666666666666667
3155.0,1.4190976643955162,1,1,40.88963525810383,34.0,24,0,28.813827465159928,1.7037348024209928,34.0,1.4166666666666667
3147.0,14.968907851635539,13,8,310.06205585919224,270.0,148,1,20.71373936778655,2.109265686116954,20.76923076923077,1.836734693877551
3192.0,3.4657942912279402,2,3,104.81418845075217,89.0,52,4,30.242472473349313,2.1836289260573367,44.5,1.8541666666666667
3066.0,1.3970158446307062,1,2,43.248226392218314,43.0,30,0,30.95757758112669,1.441607546407277,43.0,1.4333333333333333
3191.0,0.0,0,1,3.8983251408495416,4.0,2,1,-1.0,3.8983251408495416,-1.0,4.0
3196.0,8.620645201296153,8,10,302.87305893838914,274.0,174,0,35.13345600777664,1.7406497640137306,34.25,1.5747126436781609
544.0,3.946899694798396,3,5,104.56966956358607,107.0,72,0,26.494128974546285,1.4523565217164733,35.666666666666664,1.4861111111111112
488.0,6.308024998488014,6,8,157.2886522886514,153.0,106,0,24.934690703723007,1.4838552102702962,25.5,1.4433962264150944
487.0,0.605172825726598,2,1,4.0,4.0,6,0,6.609682110556465,0.6666666666666666,2.0,0.6666666666666666
3130.0,4.69811529647702,5,4,75.63383448040118,83.0,83,0,16.09876082375347,0.9112510178361588,16.6,1.0
3111.0,8.823678160157668,7,7,117.63951537238881,137.0,126,0,13.332253651722803,0.9336469473999113,19.571428571428573,1.0873015873015872
3140.0,1.3004821595640186,1,1,9.682354092995556,10.0,6,0,7.445203320775678,1.613725682165926,10.0,1.6666666666666667
3178.0,0.973867574587448,2,1,14.785708230611217,14.0,12,0,15.182462807507244,1.2321423525509347,7.0,1.1666666666666667
3186.0,3.944795528335815,6,4,73.3603603747416,81.0,90,0,18.596745977779495,0.8151151152749067,13.5,0.9
3185.0,3.0280195264890324,2,2,35.20139734930284,37.0,30,0,11.625221383601383,1.1733799116434278,18.5,1.2333333333333334
625.0,9.98007501809543,7,7,221.22145222960302,187.0,130,0,22.166311558629978,1.701703478689254,26.714285714285715,1.4384615384615385
3212.0,0.0,0,1,18.16504616506161,14.0,6,0,-1.0,3.027507694176935,-1.0,2.3333333333333335
1234.0,0.0,0,1,14.626171634722395,14.0,6,0,-1.0,2.4376952724537326,-1.0,2.3333333333333335
3214.0,0.0,0,1,6.676547409828115,7.0,6,0,-1.0,1.1127579016380191,-1.0,1.1666666666666667
3216.0,0.0,0,1,13.095519718862093,13.0,6,0,-1.0,2.182586619810349,-1.0,2.1666666666666665
1755.0,5.514605108717946,4,2,44.87855514556674,33.0,24,0,8.138126712757545,1.8699397977319476,8.25,1.375
3231.0,11.107794532809418,9,5,21.7395485471809,53.0,90,0,1.9571435610343852,0.2415505394131211,5.888888888888889,0.5888888888888889
3225.0,1.3993143185441368,1,1,5.324115068817385,6.0,6,0,3.8048028225400117,0.8873525114695641,6.0,1.0
3229.0,0.0,0,1,3.308198032571,5.0,6,0,-1.0,0.5513663387618334,-1.0,0.8333333333333334
3209.0,0.0,0,1,14.211976658337969,14.0,6,0,-1.0,2.3686627763896615,-1.0,2.3333333333333335
459.0,9.20858268768674,7,15,283.37384429218,299.0,259,1,30.772796846478176,1.0983482336906203,42.714285714285715,1.1589147286821706
348.0,12.849544276805487,10,7,236.0937927798901,214.0,141,3,18.373709424548178,1.7108245853615225,21.4,1.5507246376811594
336.0,9.014210785497095,8,5,186.21943327711512,160.0,112,3,20.658428974916177,1.7084351676799552,20.0,1.4678899082568808
461.0,1.5781077129855081,2,5,86.21453806677175,81.0,65,1,54.631592861091015,1.3471021572933086,40.5,1.265625
1117.0,0.26327667853631,1,5,146.25560775084955,124.0,96,0,555.5205594508387,1.5234959140713495,124.0,1.2916666666666667
1796.0,2.3434604261432352,2,2,55.87222550257002,49.0,36,0,23.84176190016662,1.5520062639602783,24.5,1.3611111111111112
3221.0,1.3723987496601375,1,5,86.66240501032695,112.0,114,0,63.14666566971744,0.7601965351783065,112.0,0.9824561403508771
3240.0,5.7488166255499715,4,5,73.35113084390613,77.0,72,0,12.759344334954998,1.018765706165363,19.25,1.0694444444444444
3230.0,5.813016238212916,5,5,94.12928479617253,103.0,102,0,16.192847385733522,0.9228361254526718,20.6,1.0098039215686274
3218.0,7.6968194979272235,7,4,42.98743057741836,65.0,90,0,5.585090125732454,0.47763811752687063,9.285714285714286,0.7222222222222222
3242.0,1.699308050646401,2,4,99.01016686310666,91.0,73,0,58.26499016787693,1.3563036556589954,45.5,1.2465753424657535
3284.0,0.7876815954186343,1,4,69.59629510346628,79.0,60,2,88.35587311961692,1.1999361224735565,79.0,1.3620689655172413
3278.0,0.0,0,1,45.673063867048036,29.0,12,0,-1.0,3.8060886555873363,-1.0,2.4166666666666665
3283.0,0.0,0,3,119.11323074014192,109.0,60,0,-1.0,1.9852205123356985,-1.0,1.8166666666666667
3273.0,4.091365605189299,3,4,113.90178653488503,113.0,72,2,27.839552248867044,1.6271683790697862,37.666666666666664,1.6142857142857143
3272.0,0.43046825121734905,1,3,99.53091839640241,95.0,66,0,231.21546853904437,1.5080442181273093,95.0,1.4393939393939394
3270.0,2.5028735589764946,2,3,105.01736657595795,104.0,61,1,41.95871828974969,1.7502894429326326,52.0,1.7333333333333334
3277.0,1.4834197618512182,1,1,12.090905662908156,11.0,6,0,8.150697445084214,2.015150943818026,11.0,1.8333333333333333
3235.0,1.4276409120242701,1,3,42.79294302072667,42.0,37,0,29.974584407258273,1.1565660275872072,42.0,1.135135135135135
1807.0,0.3441099024560747,1,1,3.0,3.0,18,0,8.718144925756524,0.16666666666666666,3.0,0.16666666666666666
3239.0,1.9153416805741372,4,6,89.82186555325744,88.0,90,0,46.896001096959736,0.998020728369527,22.0,0.9777777777777777
3276.0,0.0,0,2,27.289142456447557,25.0,18,0,-1.0,1.516063469802642,-1.0,1.3888888888888888
3241.0,0.0,0,1,-14.305612764593674,12.0,24,0,-1.0,-0.5960671985247364,-1.0,0.5
3254.0,4.170152803076512,4,4,102.4760454187498,93.0,96,0,24.573690763357295,1.0674588064453105,23.25,0.96875
3247.0,6.526003632783879,5,4,154.86159352681707,125.0,90,0,23.729927569892546,1.7206843725201897,25.0,1.3888888888888888
3245.0,1.8027015269835056,1,1,25.003502609290834,26.0,24,0,13.870017989683332,1.0418126087204513,26.0,1.0833333333333333
3244.0,5.000058644846427,6,4,114.90040076970946,98.0,90,0,22.979810624448895,1.2766711196634384,16.333333333333332,1.0888888888888888
3246.0,2.9759231025016835,3,4,62.866520276787455,59.0,55,0,21.12504863581296,1.1430276413961356,19.666666666666668,1.0727272727272728
3265.0,2.9586133788030025,2,4,112.26718256834197,98.0,78,0,37.94587808352408,1.4393228534402815,49.0,1.2564102564102564
3279.0,5.64260042241237,4,3,38.71304352941808,57.0,60,0,6.86085149245198,0.645217392156968,14.25,0.95
3249.0,8.197406610473086,7,5,93.46105770419275,86.0,95,0,11.401295817726792,0.9838006074125553,12.285714285714286,0.9052631578947369
3251.0,3.275788931470508,2,3,39.1213223434278,33.0,24,0,11.94256503146134,1.630055097642825,16.5,1.375
453.0,1.4348731819602318,1,4,131.19451420273512,109.0,78,0,91.43282894416187,1.681980951317117,109.0,1.3974358974358974
3226.0,2.0665087605254744,2,1,31.446609797702024,31.0,24,0,15.217264208309352,1.3102754082375843,15.5,1.2916666666666667
433.0,17.52084834928958,16,12,257.51345565943564,283.0,270,0,14.69754492052761,0.9537535394793912,17.6875,1.048148148148148
1654.0,6.0387790242201556,4,3,55.65543943351408,58.0,67,0,9.21633979489776,0.8306782005002102,14.5,0.8656716417910447
3274.0,0.7330033211283216,1,1,23.52423149905801,22.0,18,0,32.09293985577972,1.3069017499476674,22.0,1.2222222222222223
1603.0,0.0,0,2,19.21008797992167,19.0,12,0,-1.0,1.6008406649934726,-1.0,1.5833333333333333
3294.0,7.606280504803344,6,4,86.11523709431272,78.0,90,0,11.321596283483261,0.9568359677145858,13.0,0.8666666666666667
3299.0,3.534626322376875,3,4,79.94262810201754,80.0,81,0,22.61699563428243,0.9869460259508338,26.666666666666668,0.9876543209876543
3293.0,3.7871652838853462,3,4,66.99016248680928,72.0,84,0,17.68873483601498,0.7975019343667772,24.0,0.8571428571428571
3296.0,3.345018898574316,3,4,142.4480162683081,112.0,72,0,42.58511553672268,1.978444670393168,37.333333333333336,1.5555555555555556
3302.0,1.3339684932366138,1,4,75.76937678360201,60.0,42,0,56.79997478783208,1.8040327805619527,60.0,1.4285714285714286
3291.0,2.3991921980321256,2,3,84.38292432813316,73.0,60,0,35.171389935890105,1.4063820721355527,36.5,1.2166666666666666
1707.0,0.0,0,2,32.78436641786034,30.0,24,0,-1.0,1.3660152674108474,-1.0,1.25
1698.0,3.639822712305308,3,3,87.04961716359551,82.0,60,0,23.91589482347672,1.4508269527265918,27.333333333333332,1.3666666666666667
3295.0,4.613368513044557,4,3,58.790614404414605,61.0,66,0,12.743533112124222,0.8907668849153728,15.25,0.9242424242424242
1880.0,0.0,0,2,16.36339627162559,16.0,12,0,-1.0,1.363616355968799,-1.0,1.3333333333333333
3311.0,0.0,0,2,67.15505837394754,49.0,30,0,-1.0,2.238501945798251,-1.0,1.6333333333333333
3315.0,0.0,0,2,36.4170306878415,36.0,30,0,-1.0,1.21390102292805,-1.0,1.2
3308.0,2.878413520557669,2,2,29.949582043373784,35.0,36,0,10.404892080124505,0.8319328345381607,17.5,0.9722222222222222
3312.0,4.90661449639909,4,3,91.65730443135318,87.0,66,0,18.68035577252288,1.3887470368386845,21.75,1.3181818181818181
3313.0,4.423778648098226,3,3,44.541726592320906,44.0,42,0,10.068705994471335,1.0605172998171644,14.666666666666666,1.0476190476190477
509.0,7.314317223746118,6,4,71.00092720972879,73.0,85,1,9.707116199338806,0.8452491334491522,12.166666666666666,0.8690476190476191
1877.0,2.735432772254717,3,3,116.11226317585515,91.0,60,0,42.44749289895656,1.9352043862642525,30.333333333333332,1.5166666666666666
3305.0,2.4053267018372946,2,2,48.466160058123045,39.0,30,0,20.14951233905251,1.6155386686041016,19.5,1.3
3314.0,1.5192925353227527,1,2,45.587591463127126,41.0,37,0,30.00580230813987,1.2320970665710034,41.0,1.1081081081081081
3309.0,0.0,0,1,4.0,4.0,6,0,-1.0,0.6666666666666666,-1.0,0.6666666666666666
3319.0,3.628357894480848,3,1,22.05791423957402,25.0,20,0,6.079310498318443,1.102895711978701,8.333333333333334,1.25
3325.0,7.841588551957463,6,3,33.39088638242576,51.0,72,0,4.258178832156469,0.46376231086702446,8.5,0.7083333333333334
657.0,17.777278395347732,16,16,458.499003943365,418.0,335,2,25.791293455996783,1.3768738857158107,26.125,1.2552552552552552
3322.0,4.08716172793781,3,3,94.26098917398565,75.0,66,0,23.06270107435786,1.4281968056664491,25.0,1.1363636363636365
3326.0,0.0,0,4,116.9590408878104,105.0,78,0,-1.0,1.4994748831770564,-1.0,1.3461538461538463
983.0,7.248857259818145,12,12,271.606804173541,257.0,198,2,37.46891329742571,1.3857490008854132,21.416666666666668,1.3112244897959184
3331.0,1.018763943436812,1,2,55.993114874905814,39.0,18,0,54.961814496508765,3.110728604161434,39.0,2.1666666666666665
1703.0,3.2496557348931434,4,3,28.32868130548007,39.0,49,0,8.7174407434305,0.5781363531730627,9.75,0.7959183673469388
3334.0,0.051124197124488596,1,3,58.341116021306064,44.0,24,0,1141.1644446805512,2.430879834221086,44.0,1.8333333333333333
396.0,34.920260679360304,26,27,631.4795724048727,620.0,544,0,18.083472463254264,1.1608080375089571,23.846153846153847,1.1397058823529411
3333.0,7.394366110927656,6,3,59.44153669723316,69.0,72,0,8.038760294731464,0.8255768985726828,11.5,0.9583333333333334
982.0,7.404942101014961,7,4,82.47688297939904,92.0,90,0,11.138086139538393,0.9164098108822115,13.142857142857142,1.0222222222222221
1012.0,10.312534593144347,8,10,272.27418703129376,274.0,216,0,26.402256843075072,1.2605286436633971,34.25,1.2685185185185186
3329.0,2.6410284637864807,3,2,58.28348801023192,53.0,42,0,22.068481581856958,1.3877020954817123,17.666666666666668,1.2619047619047619
1706.0,1.0,1,2,53.48479067431461,50.0,36,0,53.48479067431461,1.4856886298420724,50.0,1.3888888888888888
3332.0,0.8332376319339959,1,2,41.07195168928749,36.0,24,0,49.292002803518315,1.7113313203869787,36.0,1.5
1013.0,0.205348947271206,1,1,22.574528661606237,23.0,17,0,109.93252686020287,1.32791345068272,23.0,1.3529411764705883
1675.0,0.0,0,1,2.1335344173324424,3.0,6,0,-1.0,0.3555890695554071,-1.0,0.5
3336.0,0.0,0,1,21.115991102360052,20.0,12,0,-1.0,1.759665925196671,-1.0,1.6666666666666667
656.0,2.906435631497958,2,2,21.24905843733435,23.0,30,0,7.311036999082868,0.7083019479111451,11.5,0.7666666666666667
3340.0,4.443507299718972,3,2,59.163544856807555,53.0,42,0,13.314605077963828,1.4086558299239893,17.666666666666668,1.2619047619047619
3343.0,1.4164971408192297,1,2,37.611850161270524,38.0,36,0,26.552718729469337,1.0447736155908478,38.0,1.0555555555555556
3352.0,7.162378018211405,5,2,36.57088926789178,46.0,48,0,5.105970276199453,0.7618935264144121,9.2,0.9583333333333334
3348.0,0.0,0,1,5.984034271027262,6.0,6,0,-1.0,0.9973390451712104,-1.0,1.0
3351.0,1.3125854147997071,1,2,86.7549773628609,65.0,42,0,66.09472906271719,2.065594699115736,65.0,1.5476190476190477
3353.0,1.415814952037218,1,2,69.51044529758799,60.0,48,0,49.095713530620166,1.4481342770330832,60.0,1.25
3342.0,1.3742068106061076,1,2,9.252708522627458,15.0,18,0,6.733126667118218,0.5140393623681921,15.0,0.8333333333333334
3344.0,1.3593584569989667,1,4,55.554317180256916,47.0,36,0,40.86804101907253,1.5431754772293589,47.0,1.3055555555555556
3341.0,1.4742547305437874,1,4,76.5495363737865,63.0,43,1,51.9242263822011,1.8226080088996786,63.0,1.5
3345.0,0.8914817122422839,2,4,82.5985331429807,77.0,59,1,92.65308756051336,1.424112640396219,38.5,1.3275862068965518
3350.0,5.188326756505475,4,4,70.24369565109913,80.0,90,0,13.538795636381774,0.7804855072344348,20.0,0.8888888888888888
1666.0,0.0,0,2,29.834561727287088,29.0,18,0,-1.0,1.6574756515159494,-1.0,1.6111111111111112
457.0,14.105847088860244,12,8,271.9120292102203,277.0,185,1,19.276547342197997,1.4777827674468493,23.083333333333332,1.5054347826086956
454.0,4.2540094802725115,3,2,23.219520429561474,35.0,36,0,5.458267203502808,0.6449866785989298,11.666666666666666,0.9722222222222222
3363.0,4.332538964438376,3,2,13.212699940407166,21.0,30,0,3.0496436497992163,0.44042333134690553,7.0,0.7
3354.0,1.703775330428786,1,2,29.761094232387926,24.0,18,0,17.467733979278833,1.6533941240215515,24.0,1.3333333333333333
3359.0,1.3708550097107914,1,1,9.066787034136034,11.0,12,0,6.613964985289618,0.7555655861780028,11.0,0.9166666666666666
3361.0,0.0,0,2,37.17732094180967,30.0,24,0,-1.0,1.5490550392420694,-1.0,1.25
3362.0,0.0,0,1,42.67784313462185,37.0,30,0,-1.0,1.4225947711540619,-1.0,1.2333333333333334
1687.0,1.4054891870838901,1,1,18.005707647455036,15.0,18,0,12.81098980548779,1.0003170915252797,15.0,0.8333333333333334
988.0,6.036711295679684,5,6,131.34280926852668,121.0,103,1,21.7573448249091,1.2876746006718303,24.2,1.1862745098039216
3387.0,1.088752034198687,1,1,29.66931513041234,20.0,12,0,27.250755175165963,2.472442927534362,20.0,1.6666666666666667
3384.0,3.4265255616717383,3,1,8.92994661398026,11.0,18,0,2.606122865058536,0.49610814522112556,3.6666666666666665,0.6111111111111112
3381.0,0.0,0,1,12.534472961695506,12.0,12,0,-1.0,1.0445394134746255,-1.0,1.0
3375.0,0.0,0,1,17.317714992496985,17.0,12,0,-1.0,1.4431429160414153,-1.0,1.4166666666666667
3380.0,0.0,0,1,19.0,19.0,5,0,-1.0,3.8,-1.0,3.8
1004.0,16.003253734307187,12,12,319.2465186212884,306.0,266,2,19.94885064759671,1.2092671159897286,25.5,1.1590909090909092
3371.0,4.137367536794609,3,3,50.02410751483923,46.0,60,0,12.090805825192652,0.8337351252473205,15.333333333333334,0.7666666666666667
1879.0,6.13343054666253,5,3,78.93305207791717,69.0,66,0,12.86931538188985,1.1959553345138965,13.8,1.0454545454545454
3372.0,1.7174996880585354,2,3,88.92733446538256,74.0,61,1,51.777205599324546,1.4821222410897092,37.0,1.2333333333333334
3373.0,2.99919522172142,3,3,55.346903049809725,54.0,48,0,18.453918120756,1.1530604802043694,18.0,1.125
3378.0,0.0,0,1,32.716273895447166,23.0,12,0,-1.0,2.7263561579539304,-1.0,1.9166666666666667
3379.0,2.5974464344117982,3,3,59.50290824705804,57.0,54,0,22.90823304717454,1.1019057082788526,19.0,1.0555555555555556
3388.0,1.354676837212068,1,1,54.691081304095704,48.0,24,0,40.372050220220956,2.278795054337321,48.0,2.0
1024.0,4.230969725873769,3,5,90.30708217537769,88.0,66,0,21.344298831334157,1.3682891238693589,29.333333333333332,1.3333333333333333
3391.0,0.0,0,1,19.191357445638992,17.0,12,0,-1.0,1.5992797871365827,-1.0,1.4166666666666667
1875.0,0.0,0,1,3.8060500328460076,9.0,12,0,-1.0,0.3171708360705006,-1.0,0.75
1671.0,1.3677851759050637,1,1,23.336021406717297,26.0,18,0,17.061174384548984,1.2964456337065164,26.0,1.4444444444444444
992.0,1.666289098779769,1,2,13.628114688472035,14.0,17,0,8.178721626668485,0.8016538052042373,14.0,0.8235294117647058
3399.0,0.5842931461564626,1,1,16.10263953910119,16.0,18,0,27.55917923224999,0.8945910855056217,16.0,0.8888888888888888
315.0,14.923782907239424,16,9,292.1264570263045,273.0,186,0,19.57455819627314,1.5705723496037876,17.0625,1.467741935483871
462.0,0.0,0,3,92.72001423125987,75.0,43,1,-1.0,2.2076193864585685,-1.0,1.7857142857142858
3292.0,0.0,0,1,17.337644266282997,17.0,12,0,-1.0,1.4448036888569165,-1.0,1.4166666666666667
3422.0,15.302331364625116,14,8,238.35209387418706,206.0,159,2,15.576194776777161,1.5181662030202998,14.714285714285714,1.3121019108280254
3400.0,18.101303714466788,14,9,286.5798681373368,266.0,212,2,15.832001531928256,1.3646660387492229,19.0,1.2666666666666666
3414.0,9.926711900075187,8,9,290.73892484062003,265.0,210,0,29.288542648086516,1.3844710706696193,33.125,1.2619047619047619
3415.0,17.345898982007682,16,9,205.94000881426916,205.0,187,0,11.872547455043051,1.1012834695950222,12.8125,1.0962566844919786
3416.0,8.223830613731844,7,8,210.04088469348636,195.0,162,0,25.54051689036104,1.2965486709474467,27.857142857142858,1.2037037037037037
3425.0,12.539141078230458,11,8,117.78107371125512,133.0,132,0,9.393073494941214,0.8922808614489024,12.090909090909092,1.0075757575757576
3412.0,8.303271620123917,6,7,139.6569257288658,164.0,154,1,16.819505866867157,0.9127903642409528,27.333333333333332,1.0718954248366013
3413.0,16.870741131661724,13,9,151.55665074402722,190.0,182,2,8.983402066409354,0.8419813930223735,14.615384615384615,1.0555555555555556
